artist,album,track_id,track_name,all_artists
Sabrina Carpenter,emails i can't send,5kcuHw8WtxauIWI5crMcLM,Tornado Warnings,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,32FhTAAjKZaBein150o3Px,because i liked a boy,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,5QhJorJmjqYfETfqgBtGg3,Already Over,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,4yC3v03vIGfmV6Rag568mV,how many things,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,1RAeuvRyRzCweAK3jUT0ZW,bet u wanna,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,6n05BgVkxxz2k5ICZYa2PH,Fast Times,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,1ZvbLYAXwvMfaPtN65QF2D,skinny dipping,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,38bbpkFcxgjupISR0K94UU,Bad for Business,Sabrina Carpenter
Sabrina Carpenter,emails i can't send,17wMOhLqVB3DRCmTaLjwVM,decode,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,1FjD1jpm51dH5LzLvrDVPY,In My Bed,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,1xMHC2XPuDyBWU1ULY7eMA,Pushing 20,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,1AVVv4FgNLxQlV64j7dfP1,I Can't Stop Me,"Sabrina Carpenter, Saweetie"
Sabrina Carpenter,Singular Act II,62dMfMIAoHZcu3ne9Ie3RE,I'm Fakin,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,27B9H3cOefm9lWDfh9A0gj,Take Off All Your Cool,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,1CXLy7cfmAuxoIYcVM3wtK,Tell Em,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,6CagMrZXJUdGGIw6Eaepos,Exhale,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,1NF9ux53nctr5Rjb3c8i7D,Take You Back,Sabrina Carpenter
Sabrina Carpenter,Singular Act II,59tskctgqUmjCWAwhzYAFm,Looking at Me,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,1yXFAwSMDZmX2ZyDLLyQ9s,Almost Love,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,359HNzfOXhCMHB1pNKhyfH,Paris,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,72DnQlaqdNhz9QJZXfYe6L,Hold Tight,"Sabrina Carpenter, UHMEER"
Sabrina Carpenter,Singular Act I,3WVhkjB7Y4xFruqoCAajBb,Sue Me,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,75wU86jr8iIiBVfD3kU3cU,prfct,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,1YqPDOmooQQIXsRSdbRrwI,Bad Time,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,7Gq4tfeuWPjr6WQiB7aBXz,Mona Lisa,Sabrina Carpenter
Sabrina Carpenter,Singular Act I,2KTdmzSdPipwFYdUdilmi3,Diamonds Are Forever,Sabrina Carpenter
Sabrina Carpenter,EVOLution,1Xmjr9Cft2ZdiGVZPxhqCs,On Purpose,Sabrina Carpenter
Sabrina Carpenter,EVOLution,0QTOY1FBKwC7jA33N8cLSi,Feels Like Loneliness,Sabrina Carpenter
Sabrina Carpenter,EVOLution,6WC5fhc9XMaCrUNKNjm9xE,Thumbs,Sabrina Carpenter
Sabrina Carpenter,EVOLution,7gnUZFwdWMCaLNPDbGaq0Y,No Words,Sabrina Carpenter
Sabrina Carpenter,EVOLution,24fhYqs2KtWbHfY4Ngdf5U,Run and Hide,Sabrina Carpenter
Sabrina Carpenter,EVOLution,1PnDrmc20HzbzfqVA53iYD,Mirage,Sabrina Carpenter
Sabrina Carpenter,EVOLution,2yqhHi9QfZ5INE13sS5Bva,Don't Want It Back,Sabrina Carpenter
Sabrina Carpenter,EVOLution,65RTUeyKsXuiIocxEzYhMY,Shadows,Sabrina Carpenter
Sabrina Carpenter,EVOLution,4uiZziAgyMvmKr4tujpcXm,Space,Sabrina Carpenter
Sabrina Carpenter,EVOLution,4WFWvM4zjMgjQxmP21ezfO,All We Have Is Love,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,4pbrp5dxpqjfaf4GiS6YuO,Eyes Wide Open,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,5K7fGxZQB0K5sPKhLe9e07,Can't Blame a Girl for Trying,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,5wX5skuafFdeF31vpM6Krl,The Middle of Starting Over,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,7lqkNvVxJdYDCSAwSJNzHs,We'll Be The Stars,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,47hRbUwwBU3E2wyIA8OE4x,Two Young Hearts,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,1fVnTuUKlhkFqZ6HXV56s6,Your Love's Like,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,694MyEbGgAtoEVYqdtfvp2,Too Young,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,75s1b4uRCk6UPOPBLNdDIA,Seamless,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,3hqJdqziOPbu422kXaOyII,Right Now,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,6rdKHwxWa9aqWyoGf1r20v,Darling I'm a Mess,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,6xQdHOX1Tq3IrKsQdLs0nc,White Flag,Sabrina Carpenter
Sabrina Carpenter,Eyes Wide Open,66g4mn8jSks0Hu1zEcc81G,Best Thing I Got,Sabrina Carpenter
Tate McRae,So Close To What,0UD2KrDv5s5iPYNaQyRAan,Miss possessive,Tate McRae
Tate McRae,So Close To What,3gZqHdjeKghI5QFjTdOWCU,Revolving door,Tate McRae
Tate McRae,So Close To What,5Y6a6AaahaBi5ljf6hk7dF,bloodonmyhands (feat. Flo Milli),"Tate McRae, Flo Milli"
Tate McRae,So Close To What,16h03SmAjgMQacOa7j9bFy,Dear god,Tate McRae
Tate McRae,So Close To What,68piyqlWly58RgPI2L1hAK,Purple lace bra,Tate McRae
Tate McRae,So Close To What,3pjpG96WxzRnxNFxZC56vV,Sports car,Tate McRae
Tate McRae,So Close To What,5Dg1VGthgPfQasqbX5GHDE,Signs,Tate McRae
Tate McRae,So Close To What,4RtFabLO2KuYlxBlgHkg64,I know love (feat. The Kid LAROI),"Tate McRae, The Kid LAROI"
Tate McRae,So Close To What,5KVot2VLi0sFVv7zyOCn0q,Like I do,Tate McRae
Tate McRae,So Close To What,6gBZsUc90myWngMU5VRYp5,It's ok I'm ok,Tate McRae
Tate McRae,So Close To What,6hQ9Z0D5IEvL5rVb4c2Oov,No I'm not in love,Tate McRae
Tate McRae,So Close To What,6vyiGZsNWMMc3WTNaMeJ9F,Means I care,Tate McRae
Tate McRae,So Close To What,0WPC7zoxtjUMCpm3u0Xw7C,Greenlight,Tate McRae
Tate McRae,So Close To What,08wLOGTbqSoo2CEl5RWl5C,2 hands,Tate McRae
Tate McRae,So Close To What,181yGUB8xEh4LfK8KhC4Wa,Siren sounds (bonus),Tate McRae
Tate McRae,So Close To What,3Mk7IafwNuQdFQda1XI5PE,Nostalgia,Tate McRae
Tate McRae,THINK LATER,2byJqu4cw657Y7G6nFogkG,cut my hair,Tate McRae
Tate McRae,THINK LATER,4kfSXPK13aXkLzuz02hCSC,greedy,Tate McRae
Tate McRae,THINK LATER,51hyZpbJlIgZIaX3TtMxmu,run for the hills,Tate McRae
Tate McRae,THINK LATER,4mFcwFOlSCxp6hjemRXwpd,hurt my feelings,Tate McRae
Tate McRae,THINK LATER,6jDT7DB6k0psPX0nWNDI1K,grave,Tate McRae
Tate McRae,THINK LATER,2zScQCfO2BKtR0Yk8dtELN,stay done,Tate McRae
Tate McRae,THINK LATER,4E63weMCaNZuGPEFMnuEi8,exes,Tate McRae
Tate McRae,THINK LATER,0tFRxPQHvAUMTbWYRJUo8R,we're not alike,Tate McRae
Tate McRae,THINK LATER,01BDK4Skxzh5mqnTbQzWGy,calgary,Tate McRae
Tate McRae,THINK LATER,53H3ajzHjI5M9ZeewvRO3h,messier,Tate McRae
Tate McRae,THINK LATER,44c9MsAwxoAdAYpCVRBAG1,think later,Tate McRae
Tate McRae,THINK LATER,2wIcebwzceIwgonsDICx6P,guilty conscience,Tate McRae
Tate McRae,THINK LATER,5BLxf0dPOTKMFFgUEp8M6T,want that too,Tate McRae
Tate McRae,THINK LATER,7Moee27EB8Qc4pNTzB870r,plastic palm trees,Tate McRae
Tate McRae,i used to think i could fly,0hh6usshPzFf6j0lGkhMs3,?,Tate McRae
Tate McRae,i used to think i could fly,3RhyHYnYxuGnP8njFlNxHq,don't come back,Tate McRae
Tate McRae,i used to think i could fly,6uNv4npQ8FZLsH7naE9GK4,i'm so gone,Tate McRae
Tate McRae,i used to think i could fly,4ewmHD3aRBmLyTsbGreNLw,what would you do?,Tate McRae
Tate McRae,i used to think i could fly,4bt7eqP7mfWduRBKEpCAzM,chaotic,Tate McRae
Tate McRae,i used to think i could fly,1bXm6XU3SYSqQGLTRhUSfm,hate myself,Tate McRae
Tate McRae,i used to think i could fly,3yoIliXhnorEdfTZ93W2YL,what's your problem?,Tate McRae
Tate McRae,i used to think i could fly,7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,Tate McRae
Tate McRae,i used to think i could fly,4UbItCyP9q7MvuVogbDCgC,boy x,Tate McRae
Tate McRae,i used to think i could fly,5XLgE4yoU9MyR5vkjNxpdF,you're so cool,Tate McRae
Tate McRae,i used to think i could fly,03zuGqxMwUFFmCwusq0WKE,feel like shit,Tate McRae
Tate McRae,i used to think i could fly,40yVW4Ywyxz8xkNcuLbP1N,go away,Tate McRae
Tate McRae,i used to think i could fly,2RwpoqhsYOZSGsF69KqjwP,i still say goodnight,Tate McRae
